Country,Rank,Account,Title,Link,Subscribers count,Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
All,0.8257754506553794,erfaina88,Damiano Er Faina,https://www.tiktok.com/@erfaina88,-0.5860906802635103,-0.5324205101976291,-0.44759719998555586,0.018149157698684686,-0.017768591679950933,2022-02-07 16:54:35.641971
All,0.8292378215176661,thehypehouse,The Hype House,https://www.tiktok.com/@thehypehouse,1.1727414529823539,-0.21307886234686488,-0.13674656740253785,-0.36814285640609223,-0.06135741000897918,2022-02-07 16:54:35.641971
All,0.8327001923799529,brunoberti,Irmãos Berti,https://www.tiktok.com/@brunoberti,0.15183299210608356,-0.06405276001650823,-0.4570734779303499,-0.17499684935370377,-0.05651155888064608,2022-02-07 16:54:35.641971
All,0.8361625632422395,thedumbcatshow,meekael myerz,https://www.tiktok.com/@thedumbcatshow,-0.5195752749566888,-0.574999396577731,-0.26539421950156056,-0.29088445358513687,-0.034457869858711916,2022-02-07 16:54:35.641971
All,0.8396249341045262,sahponcio,Sarah,https://www.tiktok.com/@sahponcio,-0.5287726484780967,-0.2556577487269668,-0.1284189292086279,-0.40677205781656994,-0.05855003500105188,2022-02-07 16:54:35.641971
All,0.843087304966813,jamesneese2,James Neese,https://www.tiktok.com/@jamesneese2,-0.46439103382824176,-0.5324205101976291,-0.43725944222759866,0.2370479656913916,-0.035053915507953386,2022-02-07 16:54:35.641971
All,0.8465496758290997,genshin_impact_ru,Genshin Impact RU,https://www.tiktok.com/@genshin_impact_ru,-0.5195752749566888,-0.5817694395121673,-0.2791778965121701,0.005272757228525453,-0.043398554597333876,2022-02-07 16:54:35.641971
All,0.8500120466913863,saydenseay,Sayden,https://www.tiktok.com/@saydenseay,-0.35402255157134765,-0.574999396577731,-0.29080787398987196,-0.25225525217465916,-0.0314776416125046,2022-02-07 16:54:35.641971
All,0.853474417553673,caraos,CARAOS🔮,https://www.tiktok.com/@caraos,-0.2804435634000849,-0.5537099533876801,-0.20580853242444624,-0.187873249823863,-0.04697482849278266,2022-02-07 16:54:35.641971
All,0.8569367884159598,bessan_esmail,بيسان اسماعيل - Bessan Ismail,https://www.tiktok.com/@bessan_esmail,0.2530041008415698,-0.36210496467722153,-0.3874371930329995,-0.17499684935370377,-0.05055110238823144,2022-02-07 16:54:35.641971
All,0.8603991592782465,_catben_,Catherine Benson,https://www.tiktok.com/@_catben_,0.15183299210608356,-0.3408155214871706,-0.3323024849905612,-0.3295136549956145,-0.05055110238823144,2022-02-07 16:54:35.641971
All,0.8638615301405331,footballszone,Football,https://www.tiktok.com/@footballszone,-0.614069090515633,-0.38339440786727247,-0.3192367078242542,-0.355266455935933,-0.046378782843541196,2022-02-07 16:54:35.641971
All,0.8673239010028199,john_malecki,John Malecki,https://www.tiktok.com/@john_malecki,-0.6219696343705223,0.06368389912379749,-0.3957648312269094,-0.4325248587568884,-0.05412737628368022,2022-02-07 16:54:35.641971
All,0.8707862718651066,keemokazi,KEEMOKAZI,https://www.tiktok.com/@keemokazi,1.5866232614457065,-0.2982366351070687,-0.01111409464958601,-0.3938956573464107,-0.06113687311875984,2022-02-07 16:54:35.641971
All,0.8742486427273933,cookingwithlynja,Lynja,https://www.tiktok.com/@cookingwithlynja,0.17022773914889924,-0.23436830553691584,-0.28635689495519595,-0.38101925687625143,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.87771101358968,luisasonza,Luísa Sonza,https://www.tiktok.com/@luisasonza,0.5473200535266207,-0.38339440786727247,-0.23237082666364178,-0.26513165264481836,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.8811733844519667,joe.bartolozzi,Joe Bartolozzi,https://www.tiktok.com/@joe.bartolozzi,0.93360974142575,-0.4259732942473744,-0.2317965067881997,-0.14924404841338532,-0.06021896281892798,2022-02-07 16:54:35.641971
All,0.8846357553142534,mrjrs2,MRJR YT,https://www.tiktok.com/@mrjrs2,-0.032114478322073245,-0.4259732942473744,-0.2794650564498911,-0.20074965029402222,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.8880981261765402,giovannidasrimass,Giovanni silva,https://www.tiktok.com/@giovannidasrimass,-0.05050922536488892,-0.3408155214871706,-0.4042360493896799,-0.26513165264481836,-0.046378782843541196,2022-02-07 16:54:35.641971
All,0.8915604970388268,laurensulli,lauren sulli,https://www.tiktok.com/@laurensulli,-0.6406678947395444,-0.5537099533876801,-0.36274143838899064,-0.20074965029402222,-0.029093459015538746,2022-02-07 16:54:35.641971
All,0.8950228679011135,anxietycouple,Anxiety couple,https://www.tiktok.com/@anxietycouple,0.298990968448609,-0.14921053277671203,-0.2195922094350558,-0.4747594522990107,-0.05591551323140462,2022-02-07 16:54:35.641971
All,0.8984852387634003,dilaraaduman,Dilara Duman,https://www.tiktok.com/@dilaraaduman,-0.510377901435281,-0.14921053277671203,-0.3601569989495014,-0.40677205781656994,-0.05233923933595583,2022-02-07 16:54:35.641971
All,0.901947609625687,jo1_gotothetop,JO1,https://www.tiktok.com/@jo1_gotothetop,-0.6188701194938079,-0.5537099533876801,-0.5127825058482303,-0.1363676479432261,0.028126923311641776,2022-02-07 16:54:35.641971
All,0.9054099804879736,rad.miru,🌜РАДМИР🌛,https://www.tiktok.com/@rad.miru,0.12424087154186005,0.42560443335466364,-0.23854476532464397,-0.47810731642125204,-0.0615719864427061,2022-02-07 16:54:35.641971
All,0.9088723513502603,spicyycam_,Spice The King,https://www.tiktok.com/@spicyycam_,0.9795966090327892,-0.2769471919170177,-0.22203306890568458,-0.3166372545254553,-0.06004014912415554,2022-02-07 16:54:35.641971
All,0.9123347222125471,4q2y,دنوو,https://www.tiktok.com/@4q2y,-0.5699676844804824,-0.2982366351070687,-0.41328158742789245,-0.07198564559242993,-0.057703650179129005,2022-02-07 16:54:35.641971
All,0.9157970930748338,xibibrothers,Xibi Brothers,https://www.tiktok.com/@xibibrothers,0.004675015763558118,-0.21307886234686488,-0.1825485774690426,-0.4773347323930425,-0.05591551323140462,2022-02-07 16:54:35.641971
All,0.9192594639371204,in_the_nic_of_time,Nic Suarez,https://www.tiktok.com/@in_the_nic_of_time,-0.17007508114319086,-0.3408155214871706,-0.2247610883140344,-0.29088445358513687,-0.05909839699835403,2022-02-07 16:54:35.641971
All,0.9227218347994072,snarkymarky,mark,https://www.tiktok.com/@snarkymarky,-0.2252593222716379,-0.48984162381752727,-0.28736195473721954,-0.21362605076418145,-0.048762965440507046,2022-02-07 16:54:35.641971
All,0.9261842056616939,mikeyyk88,Mikey,https://www.tiktok.com/@mikeyyk88,-0.6320683504970281,-0.5111310670075782,-0.39777495079095665,-0.21362605076418145,-0.0314776416125046,2022-02-07 16:54:35.641971
All,0.9296465765239806,leftistjayce,Jayce,https://www.tiktok.com/@leftistjayce,-0.6452481867532055,-0.5537099533876801,-0.3597262590429198,-0.20074965029402222,-0.030881595963263137,2022-02-07 16:54:35.641971
All,0.9331089473862673,yousefmousa.1,Yousef Mousa 💙,https://www.tiktok.com/@yousefmousa.1,-0.6133057085133561,-0.31952607829711965,-0.4639653164356547,-0.29088445358513687,-0.0380341437541607,2022-02-07 16:54:35.641971
All,0.936571318248554,ryanhdlombard,Ryan Lombard,https://www.tiktok.com/@ryanhdlombard,0.05066188337059732,-0.4259732942473744,-0.2747269174774941,-0.4454012592270476,-0.04399460024657534,2022-02-07 16:54:35.641971
All,0.9400336891108407,hoaminzy_hoadambut,Hoà Minzy,https://www.tiktok.com/@hoaminzy_hoadambut,-0.2988383104429006,-0.08534220320655918,-0.2333758864456654,-0.4325248587568884,-0.059229527041187155,2022-02-07 16:54:35.641971
All,0.9434960599731275,orange_egypt,Orange Egypt,https://www.tiktok.com/@orange_egypt,-0.6124319580288223,1.617813251997517,-0.5064649872183675,-0.48557562869394444,-0.05848446997963532,2022-02-07 16:54:35.641971
All,0.9469584308354141,meosimmyyt,Mèo Simmy,https://www.tiktok.com/@meosimmyyt,-0.32643043100712416,-0.5111310670075782,-0.33818926371384234,0.12116036145995852,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.9504208016977008,incorrectlyroce,Roce Ordoñez,https://www.tiktok.com/@incorrectlyroce,-0.2620488163572693,-0.40468385105732346,-0.19216843538269718,-0.36814285640609223,-0.05412737628368022,2022-02-07 16:54:35.641971
All,0.9538831725599876,danissntss,danis,https://www.tiktok.com/@danissntss,-0.631571692326872,-0.4259732942473744,-0.07270990129074754,-0.355266455935933,-0.057703650179129005,2022-02-07 16:54:35.641971
All,0.9573455434222743,yarenalaca,Yaren Alaca,https://www.tiktok.com/@yarenalaca,-0.15168033410037518,-0.38339440786727247,-0.4699956751277964,0.3658119703929839,-0.060022267754678296,2022-02-07 16:54:35.641971
All,0.9608079142845609,galkina_anechka,Galkina Anechka,https://www.tiktok.com/@galkina_anechka,-0.3816146721355712,0.04239445593374653,-0.4251987248433153,-0.2780080531149776,-0.05959311488722444,2022-02-07 16:54:35.641971
All,0.9642702851468476,noted99,AMOY99,https://www.tiktok.com/@noted99,-0.6463794636963387,-0.5537099533876801,-0.5288634623606081,-0.5831787442577514,0.05971734272143935,2022-02-07 16:54:35.641971
All,0.9677326560091344,domi.nate,Nate Drew Mollick,https://www.tiktok.com/@domi.nate,-0.5621775091078499,-0.5537099533876801,-0.40796912858005335,-0.0591092451222707,-0.02849741336629728,2022-02-07 16:54:35.641971
All,0.9711950268714211,miuka.povs,Miuka.Povs,https://www.tiktok.com/@miuka.povs,-0.46439103382824176,-0.3408155214871706,-0.1930299151958603,-0.30376085405529607,-0.06017723962348108,2022-02-07 16:54:35.641971
All,0.9746573977337077,zodiac.boyfriend,Zodiac Boyfriend🪐🔮,https://www.tiktok.com/@zodiac.boyfriend,-0.5195752749566888,-0.5324205101976291,-0.3814068343408578,-0.2265024512343407,-0.0314776416125046,2022-02-07 16:54:35.641971
All,0.9781197685959945,kaelimaee,kaeli mae,https://www.tiktok.com/@kaelimaee,0.07825400393482085,-0.2769471919170177,-0.185994496721695,-0.45827765969720685,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.9815821394582812,fabiola.baglieri,𝐹𝑎𝑏𝑖𝑜𝑙𝑎,https://www.tiktok.com/@fabiola.baglieri,0.38176733014127956,-0.21307886234686488,-0.09999009537424566,-0.3938956573464107,-0.06208458570105376,2022-02-07 16:54:35.641971
All,0.985044510320568,tasyakamilaofficial,Tasya Kamila,https://www.tiktok.com/@tasyakamilaofficial,-0.6144461828300106,-0.12792108958666107,-0.26266620009321073,-0.4325248587568884,-0.057906305699871104,2022-02-07 16:54:35.641971
All,0.9885068811828546,vibez..07,<3,https://www.tiktok.com/@vibez..07,-0.6148784593855169,-0.5537099533876801,-0.33732778390067925,-0.2780080531149776,-0.032073687261746066,2022-02-07 16:54:35.641971
All,0.9919692520451413,danisoomin,daniela kim,https://www.tiktok.com/@danisoomin,0.05066188337059732,-0.3408155214871706,-0.21011593149026173,-0.36814285640609223,-0.05651155888064608,2022-02-07 16:54:35.641971
All,0.995431622907428,preston,Preston,https://www.tiktok.com/@preston,0.17022773914889924,-0.2556577487269668,-0.378678814932508,-0.17499684935370377,-0.05946198484439132,2022-02-07 16:54:35.641971
All,0.9988939937697147,xoteam,XO Team,https://www.tiktok.com/@xoteam,1.9453208287806123,-0.17049997596676297,-0.2072443321130514,-0.40677205781656994,-0.05972424493005757,2022-02-07 16:54:35.641971
All,1.0023563646320015,luvanthony,Anfony ,https://www.tiktok.com/@luvanthony,0.35417520957705606,-0.31952607829711965,-0.0740021210104922,-0.40677205781656994,-0.059718284473565156,2022-02-07 16:54:35.641971
All,1.005818735494288,mishayoung,Миша Городецкий,https://www.tiktok.com/@mishayoung,-0.3172330574857163,-0.2982366351070687,-0.3664745175793641,-0.36814285640609223,-0.049359011089748515,2022-02-07 16:54:35.641971
All,1.0092811063565748,king_misr,🎨محمد فاروق الرسام🎨,https://www.tiktok.com/@king_misr,-0.5379700219995045,-0.44726273743742534,-0.427065264438502,-0.0977384465327484,-0.04280250894809241,2022-02-07 16:54:35.641971
All,1.0127434772188615,dasigantung,Dasi Gantung,https://www.tiktok.com/@dasigantung,-0.21606194875023005,-0.40468385105732346,-0.0968313360593143,-0.40677205781656994,-0.05651155888064608,2022-02-07 16:54:35.641971
All,1.0162058480811482,shehabeldin100,Shehabeldin,https://www.tiktok.com/@shehabeldin100,-0.07810134592911244,-0.38339440786727247,-0.31248844928780994,-0.3938956573464107,-0.048762965440507046,2022-02-07 16:54:35.641971
All,1.019668218943435,clearconfused,ClearlyConfused,https://www.tiktok.com/@clearconfused,-0.6221351870939076,-0.6067845352604772,-0.36791031726796924,-0.4938165249948463,-0.0034634960981558037,2022-02-07 16:54:35.641971
All,1.0231305898057217,virtualontop.mc,Virtual,https://www.tiktok.com/@virtualontop.mc,-0.6363267344374399,-0.5111310670075782,-0.3180880680733701,-0.1363676479432261,-0.048762965440507046,2022-02-07 16:54:35.641971
All,1.0265929606680084,cassholland,Cassie Holland,https://www.tiktok.com/@cassholland,-0.5379700219995045,-0.10663164639661013,-0.10156947503171133,-0.4773347323930425,-0.05990901908132242,2022-02-07 16:54:35.641971
All,1.0300553315302952,traphousesports,Depressed Cowboys Fan,https://www.tiktok.com/@traphousesports,-0.49198315439246526,-0.574999396577731,-0.3709254966140401,-0.3423900554657738,-0.019556728627675324,2022-02-07 16:54:35.641971
All,1.0335177023925817,adhityappeo,Adhitya yappeo,https://www.tiktok.com/@adhityappeo,-0.2988383104429006,-0.2982366351070687,-0.13344422811874598,-0.38101925687625143,-0.05996862364624657,2022-02-07 16:54:35.641971
All,1.0369800732548684,300_rt,علي نافع,https://www.tiktok.com/@300_rt,-0.6100590356602992,-0.08534220320655918,-0.46324741659135216,-0.11061484700290762,-0.060928257141525326,2022-02-07 16:54:35.641971
All,1.0404424441171551,palmertrolls,Ben Palmer,https://www.tiktok.com/@palmertrolls,-0.4276015397426104,-0.2982366351070687,-0.2741525976020521,-0.40677205781656994,-0.05412737628368022,2022-02-07 16:54:35.641971
All,1.0439048149794419,revxte,Revxte,https://www.tiktok.com/@revxte,-0.6251611229824509,-0.19178941915681394,-0.37135623652062166,-0.5036025893521673,-0.04816691979126558,2022-02-07 16:54:35.641971
All,1.0473671858417286,itsniane,niane,https://www.tiktok.com/@itsniane,-0.5011805279138731,-0.574999396577731,-0.28707479479949854,-0.3166372545254553,-0.034457869858711916,2022-02-07 16:54:35.641971
All,1.0508295567040153,_goodvibespositive_,Good Vibes Positive,https://www.tiktok.com/@_goodvibespositive_,-0.4551936603068339,-0.5537099533876801,-0.43453142281924884,-0.46690484801221355,-0.005251633045880195,2022-02-07 16:54:35.641971
All,1.054291927566302,saniur_muhamad,سـنيور,https://www.tiktok.com/@saniur_muhamad,-0.5713840800027792,-0.2982366351070687,-0.42893180403368875,-0.29088445358513687,-0.04757087414202412,2022-02-07 16:54:35.641971
All,1.0577542984285888,unique.planet,unique.planet,https://www.tiktok.com/@unique.planet,-0.15168033410037518,-0.4259732942473744,0.005110441831652344,-0.41964845828672914,-0.057936107982333174,2022-02-07 16:54:35.641971
All,1.0612166692908753,jaydafnwayda,JAYDA WAYDA,https://www.tiktok.com/@jaydafnwayda,-0.37241729861416334,-0.4259732942473744,-0.21471049049379826,-0.40677205781656994,-0.0511471480374729,2022-02-07 16:54:35.641971
All,1.064679040153162,kerri_okie,Kerri,https://www.tiktok.com/@kerri_okie,-0.4092067926997947,-0.5324205101976291,-0.4503252193939057,0.5460815769752131,-0.0529352849851973,2022-02-07 16:54:35.641971
All,1.0681414110154488,indrakenz,Indra Kesuma,https://www.tiktok.com/@indrakenz,-0.16087770762178302,-0.21307886234686488,-0.4173018265559869,-0.11061484700290762,-0.06187000926732684,2022-02-07 16:54:35.641971
All,1.0716037818777355,miadio,Mia Dio,https://www.tiktok.com/@miadio,-0.2252593222716379,-0.5324205101976291,-0.2850646752354513,-0.40677205781656994,-0.037438098104919236,2022-02-07 16:54:35.641971
All,1.0750661527400223,ajgreene15,AJ📺,https://www.tiktok.com/@ajgreene15,-0.4000094191783869,-0.3408155214871706,-0.2369653856671783,-0.47694844037893774,-0.0511471480374729,2022-02-07 16:54:35.641971
All,1.078528523602309,leanemarts,leanemarts,https://www.tiktok.com/@leanemarts,-0.34482517804993984,-0.38339440786727247,-0.1519660441017526,-0.3166372545254553,-0.06039181605720801,2022-02-07 16:54:35.641971
All,1.0819908944645957,jumpersjump,Jumpers Jump Podcast,https://www.tiktok.com/@jumpersjump,-0.09649609297192813,-0.4259732942473744,-0.2684093988476314,-0.3938956573464107,-0.049359011089748515,2022-02-07 16:54:35.641971
All,1.0854532653268825,truenorthoutdoors,HOOO-LY THAT’S GOOD,https://www.tiktok.com/@truenorthoutdoors,-0.5764426354395534,-0.3408155214871706,-0.5613125353230849,-0.5502151590541438,0.013821827729846645,2022-02-07 16:54:35.641971
All,1.088915636189169,gregisms,Gregisms’ Neighborhood,https://www.tiktok.com/@gregisms,-0.4551936603068339,-0.5977365219047055,-0.3861449733132548,-0.12349124747306685,-0.021344865575399715,2022-02-07 16:54:35.641971
All,1.0923780070514557,just_dt,Dt,https://www.tiktok.com/@just_dt,0.17022773914889924,-0.44726273743742534,-0.3816939942785788,-0.25225525217465916,-0.043398554597333876,2022-02-07 16:54:35.641971
All,1.0958403779137424,katiavlogss,KATIAVLOGS🐒,https://www.tiktok.com/@katiavlogss,0.5933069211336599,-0.3408155214871706,-0.1625909617974308,-0.3295136549956145,-0.061208398596668816,2022-02-07 16:54:35.641971
All,1.0993027487760292,how.kev.eats,how.kev.eats,https://www.tiktok.com/@how.kev.eats,-0.5195752749566888,-0.2769471919170177,-0.2290684873798499,-0.355266455935933,-0.05961099625670169,2022-02-07 16:54:35.641971
All,1.102765119638316,flashygman,Canon & Garrett,https://www.tiktok.com/@flashygman,-0.5770036752243594,-0.36210496467722153,-0.28865417445696423,-0.40677205781656994,-0.051743193686714366,2022-02-07 16:54:35.641971
All,1.1062274905006027,tonylopez,Tony,https://www.tiktok.com/@tonylopez,1.4762547791888125,-0.3408155214871706,-0.24701598348741444,-0.30376085405529607,-0.059295092062603715,2022-02-07 16:54:35.641971
All,1.1096898613628894,christiantye,Christian Tye,https://www.tiktok.com/@christiantye,-0.4000094191783869,-0.40468385105732346,-0.32655928623614056,-0.3938956573464107,-0.04757087414202412,2022-02-07 16:54:35.641971
All,1.1131522322251761,itsjojosiwa,JoJo Siwa,https://www.tiktok.com/@itsjojosiwa,3.067400398392369,-0.17049997596676297,-0.20078323351432817,-0.3938956573464107,-0.06143489594338057,2022-02-07 16:54:35.641971
All,1.1166146030874626,dobretwins,Lucas and Marcus,https://www.tiktok.com/@dobretwins,2.543150107672122,-0.2982366351070687,-0.3351740843677715,-0.187873249823863,-0.061548144616736446,2022-02-07 16:54:35.641971
All,1.1200769739497494,devonrodriguezart,Devon Rodriguez,https://www.tiktok.com/@devonrodriguezart,1.4946495262316284,-0.00018443044635537174,-0.3285694058001878,-0.4325248587568884,-0.058883820564627105,2022-02-07 16:54:35.641971
All,1.123539344812036,stoveraymond,Steve Raymond,https://www.tiktok.com/@stoveraymond,-0.4735884073496496,-0.5537099533876801,-0.08706789817679918,-0.25225525217465916,-0.05591551323140462,2022-02-07 16:54:35.641971
All,1.1270017156743228,victormelo,Victor Melo,https://www.tiktok.com/@victormelo,1.0255834766398284,-0.40468385105732346,-0.24069846485755172,-0.3423900554657738,-0.05531946758216315,2022-02-07 16:54:35.641971
All,1.1304640865366096,thestradman,TheStradman,https://www.tiktok.com/@thestradman,-0.37241729861416334,-0.3408155214871706,-0.3241184267655118,-0.29088445358513687,-0.05591551323140462,2022-02-07 16:54:35.641971
All,1.1339264573988963,sofie.hagen,Sofie Hagen,https://www.tiktok.com/@sofie.hagen,-0.6391135386144265,-0.5324205101976291,-0.28865417445696423,-0.3423900554657738,-0.04220646329885095,2022-02-07 16:54:35.641971
All,1.137388828261183,olivertree,Oliver Tree,https://www.tiktok.com/@olivertree,0.48293843887676585,-0.14921053277671203,-0.3445067823437051,-0.40677205781656994,-0.05651155888064608,2022-02-07 16:54:35.641971
All,1.1408511991234698,shoesswap,shoesswap,https://www.tiktok.com/@shoesswap,-0.5988290425906602,-0.3408155214871706,-0.13387496802532753,-0.41964845828672914,-0.05825201217643115,2022-02-07 16:54:35.641971
All,1.1443135699857563,omervarolresmi,zahitaga,https://www.tiktok.com/@omervarolresmi,-0.6287021117881928,-0.36210496467722153,-0.4488894197053005,-0.3938956573464107,-0.037438098104919236,2022-02-07 16:54:35.641971
All,1.147775940848043,giangiu88,GiaNGiu,https://www.tiktok.com/@giangiu88,-0.4276015397426104,-0.3408155214871706,-0.31851880797995163,-0.4325248587568884,-0.05055110238823144,2022-02-07 16:54:35.641971
All,1.1512383117103298,pietro_morello,Pietro Morello,https://www.tiktok.com/@pietro_morello,-0.46439103382824176,-0.40468385105732346,-0.2141361706183562,-0.3166372545254553,-0.057703650179129005,2022-02-07 16:54:35.641971
All,1.1547006825726165,shenseea,SHENYENGofficial,https://www.tiktok.com/@shenseea,-0.4459962867854261,-0.40468385105732346,-0.2396934050755281,-0.3295136549956145,-0.05591551323140462,2022-02-07 16:54:35.641971
All,1.1581630534349032,iloveyourmomscatt,,https://www.tiktok.com/@iloveyourmomscatt,-0.6475843196276431,-0.5111310670075782,-0.4227578653726865,0.04390195863900315,-0.04399460024657534,2022-02-07 16:54:35.641971
All,1.16162542429719,duvanjimenez,Duvan Jimenez,https://www.tiktok.com/@duvanjimenez,-0.5954995933759105,-0.4685521806274763,-0.4316598234420385,-0.355266455935933,-0.0314776416125046,2022-02-07 16:54:35.641971
All,1.1650877951594767,cardi_videos,CARDI B,https://www.tiktok.com/@cardi_videos,-0.48278578087105745,-0.38339440786727247,-0.3699204368320165,-0.4640720399087785,-0.04280250894809241,2022-02-07 16:54:35.641971
All,1.1685501660217634,dariusdobre,Darius Dobre,https://www.tiktok.com/@dariusdobre,-0.0045223577578497225,-0.36210496467722153,-0.34536826215686817,-0.12349124747306685,-0.0614468168563654,2022-02-07 16:54:35.641971
All,1.17201253688405,lilyxgarcia,Lily Garcia,https://www.tiktok.com/@lilyxgarcia,0.10584612449904428,-0.4259732942473744,-0.2221766488745451,-0.2780080531149776,-0.058395063132249105,2022-02-07 16:54:35.641971
All,1.1754749077463367,rodrigoomarques,Rodrigo Marques,https://www.tiktok.com/@rodrigoomarques,-0.5379700219995045,-0.48984162381752727,-0.1531146838526367,-0.4605954117818355,-0.049359011089748515,2022-02-07 16:54:35.641971
All,1.1789372786086234,yourrkayesss,kayess,https://www.tiktok.com/@yourrkayesss,-0.2252593222716379,-0.48984162381752727,-0.3861449733132548,0.09540756051964007,-0.0578228593089773,2022-02-07 16:54:35.641971
All,1.1823996494709101,flickerspark_,flickerspark_,https://www.tiktok.com/@flickerspark_,-0.5646975894527156,-0.40468385105732346,-0.11549673201118144,-0.48531810068454123,-0.05412737628368022,2022-02-07 16:54:35.641971
All,1.1858620203331969,alexailacad_,Alexa Ilacad,https://www.tiktok.com/@alexailacad_,-0.48278578087105745,-0.2769471919170177,-0.2597946007160004,-0.36814285640609223,-0.0585559954575443,2022-02-07 16:54:35.641971
All,1.1893243911954836,vietphuongthoa98,Việt Phương Thoa,https://www.tiktok.com/@vietphuongthoa98,0.2254119802773463,-0.23436830553691584,-0.19819879407483887,-0.36814285640609223,-0.06174483968098613,2022-02-07 16:54:35.641971
All,1.1927867620577703,bipbrome,Lena 🎏,https://www.tiktok.com/@bipbrome,-0.647943017194978,-0.628073978450528,-0.3450811022191472,-0.03335644418195224,-0.02849741336629728,2022-02-07 16:54:35.641971
All,1.1962491329200569,angelac0123,Angela,https://www.tiktok.com/@angelac0123,-0.46439103382824176,-0.17049997596676297,-0.34163518296649475,-0.485060572675138,-0.0529352849851973,2022-02-07 16:54:35.641971
All,1.1997115037823436,bussdownbusboy,Matteo,https://www.tiktok.com/@bussdownbusboy,-0.6470232798428373,-0.44726273743742534,-0.4434333808886009,-0.12349124747306685,-0.043398554597333876,2022-02-07 16:54:35.641971
All,1.2031738746446303,westbrouck,Mattie,https://www.tiktok.com/@westbrouck,0.10584612449904428,-0.4259732942473744,-0.20609569236216727,-0.29088445358513687,-0.05844274678418842,2022-02-07 16:54:35.641971
All,1.206636245506917,adadieee,Adie,https://www.tiktok.com/@adadieee,-0.6094796011284505,-0.5990990462688688,-0.3315845851462586,0.056778359109162374,-0.0445906458958168,2022-02-07 16:54:35.641971
All,1.2100986163692038,huba333,HUBA 후바,https://www.tiktok.com/@huba333,0.11504349802045229,0.3404466605944598,-0.3674795773613877,-0.4813264165387919,-0.059372577997005106,2022-02-07 16:54:35.641971
All,1.2135609872314905,thegoodliars,The Good Liars,https://www.tiktok.com/@thegoodliars,-0.5287726484780967,-0.38339440786727247,-0.4654011161242599,-0.12349124747306685,-0.0445906458958168,2022-02-07 16:54:35.641971
All,1.2170233580937773,outtpig,Cameron Perez,https://www.tiktok.com/@outtpig,-0.5195752749566888,-0.44726273743742534,-0.22160232899910304,-0.36814285640609223,-0.0529352849851973,2022-02-07 16:54:35.641971
All,1.220485728956064,dictionarei,Reizuka Ari,https://www.tiktok.com/@dictionarei,-0.48278578087105745,-0.38339440786727247,-0.20695717217533038,-0.29088445358513687,-0.060964019880479815,2022-02-07 16:54:35.641971
All,1.2239480998183505,poki,Pokimane,https://www.tiktok.com/@poki,-0.0689039724077046,-0.4259732942473744,-0.43812092204076175,-0.2780080531149776,-0.040418326351126556,2022-02-07 16:54:35.641971
All,1.2274104706806372,abrahahamflorestw,Abraham Flores,https://www.tiktok.com/@abrahahamflorestw,-0.4367989132640182,-0.4685521806274763,-0.28276739573368304,-0.4454012592270476,-0.04518669154505826,2022-02-07 16:54:35.641971
All,1.230872841542924,cznburak,cznburak,https://www.tiktok.com/@cznburak,4.502190667731992,-0.17049997596676297,-0.40653332889144816,-0.3295136549956145,-0.05651155888064608,2022-02-07 16:54:35.641971
All,1.2343352124052107,jennypopach,Tik Toker,https://www.tiktok.com/@jennypopach,-0.08729871945052028,-0.08534220320655918,-0.30215069152985274,-0.36814285640609223,-0.06183424652837235,2022-02-07 16:54:35.641971
All,1.2377975832674974,galandjosh,galandjosh,https://www.tiktok.com/@galandjosh,-0.4184041662212026,-0.5324205101976291,-0.2725732179445864,-0.25225525217465916,-0.04816691979126558,2022-02-07 16:54:35.641971
All,1.2412599541297842,anna..paull,Anna Paul,https://www.tiktok.com/@anna..paull,-0.48278578087105745,-0.36210496467722153,-0.12353721026737034,-0.38101925687625143,-0.06014147688452659,2022-02-07 16:54:35.641971
All,1.244722324992071,qonitcah,Qonitcah | Health Education,https://www.tiktok.com/@qonitcah,-0.5942579479505204,-0.40468385105732346,-0.35900835919861723,-0.21362605076418145,-0.05531946758216315,2022-02-07 16:54:35.641971
All,1.2481846958543577,juanchimy,Juan Lopez,https://www.tiktok.com/@juanchimy,-0.4184041662212026,-0.4685521806274763,-0.1930299151958603,-0.3295136549956145,-0.05591551323140462,2022-02-07 16:54:35.641971
All,1.2516470667166442,vidi.aldiano,Vidi Aldiano,https://www.tiktok.com/@vidi.aldiano,-0.5901835114805368,-0.17049997596676297,-0.30574019075136566,-0.3938956573464107,-0.058770571891271224,2022-02-07 16:54:35.641971
All,1.255109437578931,giathilinh,Gia Thị Linh,https://www.tiktok.com/@giathilinh,-0.49198315439246526,0.04239445593374653,-0.4017951899190511,-0.5870416643987991,-0.04995505673898998,2022-02-07 16:54:35.641971
All,1.2585718084412176,soupytime,georgie,https://www.tiktok.com/@soupytime,-0.18846982818600652,-0.44726273743742534,-0.17005712017817767,-0.3295136549956145,-0.05804339619919664,2022-02-07 16:54:35.641971
